41,1,826.03,114.00,213.47,602.00,1,-1,-1,-1
42,1,816.75,114.00,214.31,602.00,1,-1,-1,-1
43,1,799.03,112.00,216.00,600.00,1,-1,-1,-1
44,1,799.03,116.00,206.72,596.00,1,-1,-1,-1
45,1,800.72,117.00,189.00,595.00,1,-1,-1,-1
46,1,768.66,113.00,223.59,597.00,1,-1,-1,-1
47,1,788.06,120.00,196.59,594.00,1,-1,-1,-1
47,2,2.53,196.00,192.38,484.00,1,-1,-1,-1
49,1,769.50,118.00,201.66,597.00,1,-1,-1,-1
49,2,13.50,193.00,168.75,495.00,1,-1,-1,-1
50,1,761.91,108.00,199.12,608.00,1,-1,-1,-1
50,2,12.66,192.00,197.44,495.00,1,-1,-1,-1
159,1,444.66,181.00,170.44,477.00,1,-1,-1,-1
159,2,272.53,133.00,177.19,585.00,1,-1,-1,-1
160,1,441.28,180.00,171.28,481.00,1,-1,-1,-1
160,2,277.59,135.00,169.59,582.00,1,-1,-1,-1
165,1,442.97,171.00,149.34,487.00,1,-1,-1,-1
165,2,281.81,116.00,176.34,602.00,1,-1,-1,-1
169,1,446.34,174.00,143.44,486.00,1,-1,-1,-1
169,2,297.00,130.00,173.81,589.00,1,-1,-1,-1
171,1,448.03,184.00,135.00,481.00,1,-1,-1,-1
171,2,300.38,125.00,187.31,594.00,1,-1,-1,-1
176,1,452.25,176.00,140.06,485.00,1,-1,-1,-1
176,2,306.28,124.00,215.16,594.00,1,-1,-1,-1
177,1,450.56,187.00,139.22,468.00,1,-1,-1,-1
177,2,307.97,123.00,222.75,594.00,1,-1,-1,-1
183,1,453.09,184.00,139.22,479.00,1,-1,-1,-1
183,2,329.91,125.00,234.56,594.00,1,-1,-1,-1
185,1,450.56,190.00,147.66,471.00,1,-1,-1,-1
185,2,333.28,129.00,234.56,587.00,1,-1,-1,-1
186,1,451.41,185.00,147.66,472.00,1,-1,-1,-1
186,2,338.34,124.00,232.88,595.00,1,-1,-1,-1
189,1,441.28,182.00,165.38,475.00,1,-1,-1,-1
189,2,354.38,123.00,221.91,595.00,1,-1,-1,-1
193,2,378.00,130.00,212.62,586.00,1,-1,-1,-1
198,2,402.47,132.00,183.94,582.00,1,-1,-1,-1
199,2,393.19,130.00,202.50,587.00,1,-1,-1,-1
226,2,378.84,136.00,206.72,578.00,1,-1,-1,-1
238,2,345.09,152.00,174.66,564.00,1,-1,-1,-1
238,1,419.34,203.00,129.94,443.00,1,-1,-1,-1
239,2,338.34,146.00,171.28,571.00,1,-1,-1,-1
239,1,413.44,202.00,141.75,451.00,1,-1,-1,-1
243,2,327.38,150.00,138.38,566.00,1,-1,-1,-1
243,1,388.12,200.00,142.59,450.00,1,-1,-1,-1
246,2,305.44,155.00,149.34,560.00,1,-1,-1,-1
246,1,378.84,202.00,153.56,456.00,1,-1,-1,-1
253,2,253.12,156.00,173.81,550.00,1,-1,-1,-1
253,1,314.72,197.00,149.34,455.00,1,-1,-1,-1
255,2,222.75,156.00,185.62,555.00,1,-1,-1,-1
255,1,311.34,201.00,145.97,441.00,1,-1,-1,-1
258,2,214.31,150.00,153.56,563.00,1,-1,-1,-1
258,1,291.94,201.00,163.69,439.00,1,-1,-1,-1
261,2,198.28,147.00,140.06,562.00,1,-1,-1,-1
261,1,283.50,202.00,152.72,438.00,1,-1,-1,-1
264,2,165.38,147.00,151.03,571.00,1,-1,-1,-1
264,1,257.34,203.00,169.59,437.00,1,-1,-1,-1
267,2,135.00,152.00,160.31,561.00,1,-1,-1,-1
267,1,233.72,197.00,156.94,456.00,1,-1,-1,-1
270,2,109.69,153.00,171.28,566.00,1,-1,-1,-1
270,1,207.56,200.00,141.75,454.00,1,-1,-1,-1
273,2,98.72,163.00,156.94,548.00,1,-1,-1,-1
273,1,192.38,199.00,135.84,455.00,1,-1,-1,-1
276,2,72.56,163.00,156.09,552.00,1,-1,-1,-1
276,1,172.12,197.00,151.88,460.00,1,-1,-1,-1
279,2,39.66,160.00,155.25,545.00,1,-1,-1,-1
279,1,146.81,206.00,168.75,449.00,1,-1,-1,-1
282,2,17.72,162.00,149.34,549.00,1,-1,-1,-1
282,1,131.62,204.00,165.38,457.00,1,-1,-1,-1
285,2,0.00,157.00,142.59,558.00,1,-1,-1,-1
285,1,110.53,198.00,146.81,457.00,1,-1,-1,-1
288,2,0.84,167.00,124.88,544.00,1,-1,-1,-1
288,1,93.66,202.00,130.78,444.00,1,-1,-1,-1
291,2,0.84,169.00,119.81,541.00,1,-1,-1,-1
291,1,76.78,203.00,131.62,440.00,1,-1,-1,-1
296,1,43.03,209.00,157.78,433.00,1,-1,-1,-1
299,1,19.41,207.00,168.75,429.00,1,-1,-1,-1
301,1,10.12,200.00,167.91,440.00,1,-1,-1,-1
304,1,2.53,212.00,140.06,429.00,1,-1,-1,-1
307,1,0.84,208.00,87.75,445.00,1,-1,-1,-1
