44,1,793.12,48.00,277.59,670.00,1,-1,-1,-1
49,1,754.31,68.00,298.69,649.00,1,-1,-1,-1
49,2,1.69,175.00,172.12,531.00,1,-1,-1,-1
52,1,735.75,96.00,261.56,619.00,1,-1,-1,-1
52,2,5.06,179.00,166.22,526.00,1,-1,-1,-1
55,1,734.06,102.00,240.47,612.00,1,-1,-1,-1
55,2,15.19,172.00,152.72,534.00,1,-1,-1,-1
58,1,723.09,113.00,207.56,604.00,1,-1,-1,-1
58,2,11.81,161.00,167.06,546.00,1,-1,-1,-1
61,1,702.00,110.00,182.25,608.00,1,-1,-1,-1
61,2,23.62,159.00,166.22,549.00,1,-1,-1,-1
64,1,675.00,126.00,189.00,590.00,1,-1,-1,-1
64,2,38.81,164.00,163.69,540.00,1,-1,-1,-1
67,1,643.78,135.00,199.97,573.00,1,-1,-1,-1
67,2,50.62,157.00,176.34,547.00,1,-1,-1,-1
117,1,340.03,191.00,134.16,471.00,1,-1,-1,-1
117,2,234.56,141.00,135.00,574.00,1,-1,-1,-1
118,1,329.91,189.00,146.81,463.00,1,-1,-1,-1
118,2,238.78,138.00,139.22,581.00,1,-1,-1,-1
119,1,318.09,193.00,154.41,464.00,1,-1,-1,-1
119,2,221.06,140.00,209.25,573.00,1,-1,-1,-1
120,1,326.53,197.00,122.34,459.00,1,-1,-1,-1
120,2,231.19,140.00,189.84,578.00,1,-1,-1,-1
121,1,305.44,189.00,155.25,471.00,1,-1,-1,-1
121,2,240.47,144.00,203.34,574.00,1,-1,-1,-1
123,1,318.94,188.00,111.38,480.00,1,-1,-1,-1
123,2,269.16,131.00,177.19,584.00,1,-1,-1,-1
124,1,293.62,198.00,121.50,460.00,1,-1,-1,-1
124,2,280.97,144.00,180.56,574.00,1,-1,-1,-1
125,1,288.56,196.00,124.03,466.00,1,-1,-1,-1
125,2,285.19,137.00,173.81,579.00,1,-1,-1,-1
126,1,280.12,202.00,126.56,452.00,1,-1,-1,-1
126,2,310.50,149.00,149.34,567.00,1,-1,-1,-1
127,1,272.53,198.00,129.94,461.00,1,-1,-1,-1
127,2,325.69,149.00,161.16,569.00,1,-1,-1,-1
128,1,276.75,193.00,124.03,476.00,1,-1,-1,-1
128,2,334.97,146.00,145.12,573.00,1,-1,-1,-1
129,1,258.19,195.00,139.22,462.00,1,-1,-1,-1
129,2,344.25,144.00,140.91,574.00,1,-1,-1,-1
