37,1,847.12,88.00,223.59,618.00,1,-1,-1,-1
45,1,795.66,122.00,246.38,593.00,1,-1,-1,-1
45,2,0.84,181.00,126.56,499.00,1,-1,-1,-1
53,1,725.62,131.00,230.34,571.00,1,-1,-1,-1
53,2,10.97,167.00,181.41,531.00,1,-1,-1,-1
66,1,623.53,157.00,232.03,541.00,1,-1,-1,-1
66,2,78.47,158.00,196.59,549.00,1,-1,-1,-1
72,1,599.06,174.00,168.75,503.00,1,-1,-1,-1
72,2,132.47,158.00,183.94,548.00,1,-1,-1,-1
91,1,503.72,183.00,147.66,482.00,1,-1,-1,-1
91,2,267.47,145.00,193.22,569.00,1,-1,-1,-1
100,1,457.31,186.00,168.75,483.00,1,-1,-1,-1
100,2,302.06,150.00,191.53,565.00,1,-1,-1,-1
105,1,458.16,189.00,143.44,472.00,1,-1,-1,-1
105,2,331.59,136.00,205.88,580.00,1,-1,-1,-1
110,1,444.66,189.00,154.41,466.00,1,-1,-1,-1
110,2,361.97,144.00,193.22,574.00,1,-1,-1,-1
114,1,436.22,190.00,149.34,476.00,1,-1,-1,-1
114,2,383.06,134.00,176.34,584.00,1,-1,-1,-1
128,1,480.09,186.00,124.88,465.00,1,-1,-1,-1
128,2,386.44,141.00,183.09,576.00,1,-1,-1,-1
133,1,496.97,188.00,151.03,469.00,1,-1,-1,-1
133,2,386.44,133.00,181.41,580.00,1,-1,-1,-1
139,1,511.31,182.00,135.00,480.00,1,-1,-1,-1
139,2,357.75,143.00,181.41,574.00,1,-1,-1,-1
145,1,544.22,179.00,133.31,486.00,1,-1,-1,-1
145,2,289.41,150.00,244.69,565.00,1,-1,-1,-1
157,1,604.97,171.00,205.88,513.00,1,-1,-1,-1
157,2,219.38,157.00,178.88,550.00,1,-1,-1,-1
168,1,699.47,151.00,219.38,538.00,1,-1,-1,-1
168,2,120.66,162.00,215.16,535.00,1,-1,-1,-1
177,1,805.78,162.00,195.75,526.00,1,-1,-1,-1
177,2,10.12,169.00,218.53,533.00,1,-1,-1,-1
179,2,21.94,172.00,174.66,526.00,1,-1,-1,-1
179,1,814.22,154.00,188.16,525.00,1,-1,-1,-1
184,1,848.81,143.00,198.28,554.00,1,-1,-1,-1
184,2,0.84,180.00,175.50,517.00,1,-1,-1,-1
189,1,914.62,155.00,162.00,523.00,1,-1,-1,-1
189,2,0.00,176.00,91.97,518.00,1,-1,-1,-1
194,1,942.47,142.00,135.84,535.00,1,-1,-1,-1
194,2,0.00,192.00,48.09,489.00,1,-1,-1,-1
197,1,992.25,144.00,86.91,519.00,1,-1,-1,-1
197,2,0.84,267.00,35.44,406.00,1,-1,-1,-1
198,1,1007.44,150.00,70.88,506.00,1,-1,-1,-1
198,2,0.84,286.00,30.38,380.00,1,-1,-1,-1
201,1,1041.19,154.00,36.28,513.00,1,-1,-1,-1
