109, 1, 12.00, 200.00, 228.00, 468.00, 1, -1, -1, -1
114, 1, 29.00, 202.00, 225.00, 478.00, 1, -1, -1, -1
118, 1, 42.47, 196.09, 220.00, 478.00, 1, -1, -1, -1
122, 1, 57.43, 196.63, 220.00, 478.00, 1, -1, -1, -1
127, 1, 79.59, 199.38, 220.00, 478.00, 1, -1, -1, -1
131, 1, 90.95, 199.57, 220.00, 478.00, 1, -1, -1, -1
134, 1, 96.55, 200.86, 220.00, 478.00, 1, -1, -1, -1
137, 1, 102.16, 203.46, 220.00, 478.00, 1, -1, -1, -1
141, 1, 112.14, 203.87, 220.00, 478.00, 1, -1, -1, -1
144, 1, 119.23, 201.31, 220.00, 478.00, 1, -1, -1, -1
170, 1, 114.46, 205.50, 220.00, 478.00, 1, -1, -1, -1
170, 2, 699.55, 118.28, 222.00, 603.00, 1, -1, -1, -1
182, 1, 118.01, 202.78, 220.00, 478.00, 1, -1, -1, -1
182, 2, 702.00, 87.00, 197.00, 504.00, 1, -1, -1, -1
225, 1, 192.00, 154.00, 225.00, 510.00, 1, -1, -1, -1
225, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
244, 1, 173.00, 171.00, 198.00, 514.00, 1, -1, -1, -1
244, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
254, 1, 177.00, 169.00, 191.00, 525.00, 1, -1, -1, -1
254, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
300, 1, 72.00, 151.00, 220.00, 544.00, 1, -1, -1, -1
300, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
395, 1, 273.00, 139.00, 195.00, 544.00, 1, -1, -1, -1
395, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
419, 1, 294.00, 136.00, 209.00, 544.00, 1, -1, -1, -1
419, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
433, 1, 274.00, 133.00, 240.00, 544.00, 1, -1, -1, -1
433, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
469, 1, 309.00, 131.00, 240.00, 544.00, 1, -1, -1, -1
469, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
475, 1, 327.00, 131.00, 240.00, 544.00, 1, -1, -1, -1
475, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
510, 1, 353.00, 139.00, 237.00, 543.00, 1, -1, -1, -1
510, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
526, 1, 340.00, 135.00, 240.00, 544.00, 1, -1, -1, -1
526, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
536, 1, 308.00, 139.00, 240.00, 544.00, 1, -1, -1, -1
536, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
553, 1, 247.00, 131.00, 185.00, 544.00, 1, -1, -1, -1
553, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
562, 1, 212.00, 134.00, 188.00, 544.00, 1, -1, -1, -1
562, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
579, 1, 143.00, 137.00, 240.00, 544.00, 1, -1, -1, -1
579, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
616, 1, 353.00, 151.00, 240.00, 544.00, 1, -1, -1, -1
616, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
633, 1, 201.00, 139.00, 240.00, 544.00, 1, -1, -1, -1
633, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
650, 1, 264.00, 145.00, 223.00, 544.00, 1, -1, -1, -1
650, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
693, 1, 277.00, 147.00, 183.00, 539.00, 1, -1, -1, -1
693, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
833, 1, 345.00, 165.00, 240.00, 510.00, 1, -1, -1, -1
833, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
845, 1, 361.00, 171.00, 235.00, 509.00, 1, -1, -1, -1
845, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
853, 1, 359.00, 171.00, 240.00, 509.00, 1, -1, -1, -1
853, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
872, 1, 365.00, 182.00, 236.00, 509.00, 1, -1, -1, -1
872, 2, 612.00, 250.00, 190.00, 325.00, 1, -1, -1, -1
