55, 1, 676.00, 62.00, 330.00, 628.00, 1, -1, -1, -1
58, 1, 701.00, 77.00, 220.00, 614.00, 1, -1, -1, -1
61, 1, 690.00, 82.00, 200.00, 624.00, 1, -1, -1, -1
64, 1, 658.00, 112.00, 219.00, 611.00, 1, -1, -1, -1
64, 2, 21.00, 148.00, 226.00, 559.00, 1, -1, -1, -1
67, 1, 588.00, 96.00, 310.00, 598.00, 1, -1, -1, -1
67, 2, 14.00, 146.00, 244.00, 560.00, 1, -1, -1, -1
117, 1, 250.00, 156.00, 268.00, 538.00, 1, -1, -1, -1
117, 2, 201.00, 146.00, 239.00, 596.00, 1, -1, -1, -1
118, 1, 265.00, 138.00, 250.00, 548.00, 1, -1, -1, -1
118, 2, 200.00, 145.00, 254.00, 596.00, 1, -1, -1, -1
119, 1, 267.00, 145.00, 230.00, 547.00, 1, -1, -1, -1
119, 2, 201.00, 145.00, 265.00, 596.00, 1, -1, -1, -1
120, 1, 260.00, 151.00, 235.00, 546.00, 1, -1, -1, -1
120, 2, 204.00, 145.00, 268.00, 596.00, 1, -1, -1, -1
121, 1, 250.00, 156.00, 242.00, 545.00, 1, -1, -1, -1
121, 2, 215.00, 115.00, 268.00, 584.00, 1, -1, -1, -1
123, 1, 241.00, 174.00, 248.00, 539.00, 1, -1, -1, -1
123, 2, 216.00, 149.00, 268.00, 557.00, 1, -1, -1, -1
124, 1, 239.00, 182.00, 251.00, 541.00, 1, -1, -1, -1
124, 2, 226.00, 127.00, 268.00, 584.00, 1, -1, -1, -1
125, 1, 240.00, 189.00, 253.00, 542.00, 1, -1, -1, -1
125, 2, 224.00, 147.00, 268.00, 574.00, 1, -1, -1, -1
126, 1, 238.00, 197.00, 263.00, 539.00, 1, -1, -1, -1
126, 2, 226.00, 157.00, 268.00, 574.00, 1, -1, -1, -1
127, 1, 243.00, 206.00, 261.00, 526.00, 1, -1, -1, -1
127, 2, 228.00, 165.00, 268.00, 575.00, 1, -1, -1, -1
128, 1, 246.00, 210.00, 260.00, 521.00, 1, -1, -1, -1
