40,1,1.69,197.00,153.56,461.00,1,-1,-1,-1
40,2,871.59,86.00,200.81,629.00,1,-1,-1,-1
47,1,22.78,196.00,219.38,459.00,1,-1,-1,-1
47,2,805.78,98.00,265.78,620.00,1,-1,-1,-1
64,1,112.22,187.00,185.62,488.00,1,-1,-1,-1
64,2,772.03,124.00,205.88,576.00,1,-1,-1,-1
90,1,124.88,159.00,208.41,543.00,1,-1,-1,-1
90,2,626.06,153.00,199.97,535.00,1,-1,-1,-1
166,1,253.97,141.00,188.16,569.00,1,-1,-1,-1
166,2,596.53,162.00,177.19,524.00,1,-1,-1,-1
189,1,267.47,132.00,190.69,583.00,1,-1,-1,-1
189,2,464.91,152.00,208.41,517.00,1,-1,-1,-1
209,1,368.72,143.00,169.59,567.00,1,-1,-1,-1
209,2,484.31,174.00,136.69,491.00,1,-1,-1,-1
216,1,415.97,148.00,154.41,561.00,1,-1,-1,-1
216,2,465.75,188.00,168.75,474.00,1,-1,-1,-1
221,1,426.94,146.00,211.78,569.00,1,-1,-1,-1
221,2,405.84,188.00,201.66,480.00,1,-1,-1,-1
226,1,439.59,149.00,198.28,568.00,1,-1,-1,-1
226,2,367.03,186.00,166.22,472.00,1,-1,-1,-1
235,1,435.38,132.00,197.44,581.00,1,-1,-1,-1
235,2,314.72,189.00,156.09,479.00,1,-1,-1,-1
242,1,448.88,132.00,228.66,579.00,1,-1,-1,-1
242,2,264.94,179.00,202.50,495.00,1,-1,-1,-1
255,1,549.28,121.00,218.53,594.00,1,-1,-1,-1
255,2,215.16,180.00,191.53,494.00,1,-1,-1,-1
260,1,564.47,118.00,241.31,597.00,1,-1,-1,-1
260,2,173.81,190.00,214.31,480.00,1,-1,-1,-1
272,1,569.53,113.00,234.56,602.00,1,-1,-1,-1
272,2,119.81,187.00,162.00,479.00,1,-1,-1,-1
293,1,615.94,72.00,226.12,644.00,1,-1,-1,-1
293,2,2.53,191.00,129.09,478.00,1,-1,-1,-1
305,1,606.66,64.00,213.47,653.00,1,-1,-1,-1
305,2,1.69,185.00,91.12,469.00,1,-1,-1,-1
319,1,549.28,96.00,198.28,618.00,1,-1,-1,-1
319,2,0.00,196.00,96.19,452.00,1,-1,-1,-1
359,1,264.94,122.00,198.28,593.00,1,-1,-1,-1
359,2,96.19,187.00,154.41,462.00,1,-1,-1,-1
