97,1,0.84,213.00,137.53,430.00,1,-1,-1,-1
101,1,4.22,209.00,135.84,435.00,1,-1,-1,-1
105,1,21.09,209.00,141.75,454.00,1,-1,-1,-1
109,1,41.34,207.00,173.81,447.00,1,-1,-1,-1
114,1,75.94,209.00,167.91,446.00,1,-1,-1,-1
118,1,75.94,201.00,176.34,461.00,1,-1,-1,-1
122,1,95.34,197.00,160.31,462.00,1,-1,-1,-1
127,1,113.06,205.00,182.25,446.00,1,-1,-1,-1
131,1,117.28,186.00,199.97,471.00,1,-1,-1,-1
134,1,129.94,191.00,194.91,482.00,1,-1,-1,-1
137,1,145.97,190.00,187.31,487.00,1,-1,-1,-1
141,1,154.41,192.00,180.56,494.00,1,-1,-1,-1
141,2,833.62,93.00,219.38,620.00,1,-1,-1,-1
144,1,160.31,173.00,166.22,516.00,1,-1,-1,-1
144,2,821.81,94.00,221.06,619.00,1,-1,-1,-1
170,1,145.12,140.00,195.75,571.00,1,-1,-1,-1
170,2,685.12,129.00,230.34,584.00,1,-1,-1,-1
182,1,133.31,142.00,221.91,571.00,1,-1,-1,-1
182,2,641.25,143.00,220.22,555.00,1,-1,-1,-1
225,1,219.38,162.00,207.56,528.00,1,-1,-1,-1
225,2,545.06,152.00,202.50,528.00,1,-1,-1,-1
244,1,180.56,163.00,187.31,519.00,1,-1,-1,-1
244,2,549.28,152.00,194.91,536.00,1,-1,-1,-1
254,1,177.19,173.00,206.72,510.00,1,-1,-1,-1
254,2,534.09,148.00,224.44,537.00,1,-1,-1,-1
300,1,72.56,139.00,199.12,567.00,1,-1,-1,-1
300,2,654.75,153.00,241.31,531.00,1,-1,-1,-1
395,1,267.47,116.00,206.72,598.00,1,-1,-1,-1
395,2,540.00,139.00,228.66,566.00,1,-1,-1,-1
419,1,291.09,137.00,208.41,575.00,1,-1,-1,-1
419,2,530.72,138.00,171.28,565.00,1,-1,-1,-1
433,1,299.53,141.00,188.16,575.00,1,-1,-1,-1
433,2,522.28,147.00,200.81,551.00,1,-1,-1,-1
469,1,307.12,138.00,216.00,576.00,1,-1,-1,-1
469,2,489.38,141.00,204.19,559.00,1,-1,-1,-1
475,1,334.97,134.00,192.38,576.00,1,-1,-1,-1
475,2,498.66,154.00,194.91,549.00,1,-1,-1,-1
510,1,363.66,149.00,185.62,560.00,1,-1,-1,-1
510,2,523.12,152.00,208.41,555.00,1,-1,-1,-1
526,1,367.03,134.00,192.38,576.00,1,-1,-1,-1
526,2,572.91,152.00,206.72,538.00,1,-1,-1,-1
536,1,326.53,144.00,204.19,566.00,1,-1,-1,-1
536,2,577.97,159.00,205.88,538.00,1,-1,-1,-1
553,1,240.47,144.00,194.06,573.00,1,-1,-1,-1
553,2,568.69,142.00,204.19,560.00,1,-1,-1,-1
562,1,196.59,147.00,206.72,567.00,1,-1,-1,-1
