54,1,10.12,210.00,150.19,435.00,1,-1,-1,-1
66,1,93.66,212.00,157.78,435.00,1,-1,-1,-1
74,1,139.22,204.00,135.00,445.00,1,-1,-1,-1
74,2,857.25,79.00,211.78,630.00,1,-1,-1,-1
83,1,182.25,207.00,172.12,437.00,1,-1,-1,-1
83,2,768.66,92.00,243.00,624.00,1,-1,-1,-1
94,1,251.44,204.00,118.12,435.00,1,-1,-1,-1
94,2,719.72,114.00,222.75,601.00,1,-1,-1,-1
103,1,291.94,210.00,154.41,430.00,1,-1,-1,-1
103,2,655.59,122.00,228.66,591.00,1,-1,-1,-1
124,1,385.59,209.00,139.22,422.00,1,-1,-1,-1
124,2,481.78,148.00,216.84,554.00,1,-1,-1,-1
130,1,411.75,208.00,114.75,428.00,1,-1,-1,-1
130,2,463.22,158.00,178.03,544.00,1,-1,-1,-1
134,1,427.78,206.00,109.69,445.00,1,-1,-1,-1
134,2,433.69,147.00,182.25,552.00,1,-1,-1,-1
156,1,445.50,198.00,104.62,451.00,1,-1,-1,-1
156,2,432.00,152.00,226.97,552.00,1,-1,-1,-1
160,1,427.78,195.00,124.88,461.00,1,-1,-1,-1
160,2,446.34,158.00,247.22,544.00,1,-1,-1,-1
166,1,404.16,205.00,148.50,447.00,1,-1,-1,-1
166,2,501.19,146.00,189.00,563.00,1,-1,-1,-1
171,1,370.41,212.00,176.34,441.00,1,-1,-1,-1
171,2,510.47,131.00,205.03,578.00,1,-1,-1,-1
175,1,347.62,216.00,182.25,440.00,1,-1,-1,-1
175,2,576.28,130.00,170.44,586.00,1,-1,-1,-1
196,1,189.84,204.00,167.91,464.00,1,-1,-1,-1
196,2,748.41,123.00,196.59,590.00,1,-1,-1,-1
199,1,167.91,192.00,123.19,462.00,1,-1,-1,-1
199,2,775.41,115.00,220.22,592.00,1,-1,-1,-1
217,1,37.97,198.00,120.66,463.00,1,-1,-1,-1
217,2,931.50,118.00,140.91,582.00,1,-1,-1,-1
223,1,1.69,200.00,121.50,453.00,1,-1,-1,-1
223,2,996.47,134.00,82.69,554.00,1,-1,-1,-1
228,1,0.00,212.00,109.69,439.00,1,-1,-1,-1
228,2,1030.22,174.00,48.09,501.00,1,-1,-1,-1
